OTU,C.Tu_pH11,C.Td_pH11,C.Tu_Na,C.Td_Na,C.Tu_HS,C.Td_HS,C.Tu_Ox2,C.Td_Ox2,C.Tu_A2,C.Td_A2,C.Tu_US,C.Td_US,C.Tu_pH2,C.Td_pH2,C.Tu_Fun2,C.Td_Fun2,C.Tu_Pro,C.Td_Pro,C.Tu_UV,C.Td_UV,C.Tu_FT,C.Td_FT,C.Tu_A3,C.Td_A3,C.Tu_A1,C.Td_A1,C.Tu_Ox1,C.Td_Ox1,C.Tu_Fun1,C.Td_Fun1,C.Tu_F1,C.Td_F1,C.Tu_F3,C.Td_F3,C.Tu_F2,C.Td_F2,T.TTu_A1,T.TTd_A1,TT.CTu_A1,TT.CTd_A1,CC.CTu_A1,CC.CTd_A1,CC.TTu_A1,CC.TTd_A1,T.TTu_A3,T.TTd_A3,TT.CTu_A3,TT.CTd_A3,CC.CTu_A3,CC.CTd_A3,CC.TTu_A3,CC.TTd_A3,T.TTu_F3,T.TTd_F3,TT.CTu_F3,TT.CTd_F3,CC.CTu_F3,CC.CTd_F3,CC.TTu_F3,CC.TTd_F3,T.TTu_Fun1,T.TTd_Fun1,TT.CTu_Fun1,TT.CTd_Fun1,CC.CTu_Fun1,CC.CTd_Fun1,CC.TTu_Fun1,CC.TTd_Fun1,T.TTu_HS,T.TTd_HS,TT.CTu_HS,TT.CTd_HS,CC.CTu_HS,CC.CTd_HS,CC.TTu_HS,CC.TTd_HS,T.TTu_Ox1,T.TTd_Ox1,TT.CTu_Ox1,TT.CTd_Ox1,CC.CTu_Ox1,CC.CTd_Ox1,CC.TTu_Ox1,CC.TTd_Ox1,T.TTu_pH11,T.TTd_pH11,TT.CTu_pH11,TT.CTd_pH11,CC.CTu_pH11,CC.CTd_pH11,CC.TTu_pH11,CC.TTd_pH11,T.TTu_pH2,T.TTd_pH2,TT.CTu_pH2,TT.CTd_pH2,CC.CTu_pH2,CC.CTd_pH2,CC.TTu_pH2,CC.TTd_pH2,T.TTu_Pro,T.TTd_Pro,TT.CTu_Pro,TT.CTd_Pro,CC.CTu_Pro,CC.CTd_Pro,CC.TTu_Pro,CC.TTd_Pro,T.TTu_UV,T.TTd_UV,TT.CTu_UV,TT.CTd_UV,CC.CTu_UV,CC.CTd_UV,CC.TTu_UV,CC.TTd_UV,C.CCu,C.CCd,A1_A3.A1_A1_u,A1_A3.A1_A1_d,A1_A3.A3_A3_u,A1_A3.A3_A3_d,A1_HS.A1_A1_u,A1_HS.A1_A1_d,A1_HS.HS_HS_u,A1_HS.HS_HS_d,A3_HS.A3_A3_u,A3_HS.A3_A3_d,A3_HS.HS_HS_u,A3_HS.HS_HS_d,ASV total abundance,ASV total abundance (log10),Prevalence,Kingdom,Domain,Phylum,Class,Order,Family,Genus,Species
OTU-65661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,494,2.693726949,3.233256351,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Lobosa_X,o__Centramoebida,f__Acanthamoebidae,g__Acanthamoeba,s__Acanthamoeba_sp.
OTU-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29125,4.464265934,59.12240185,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Leptomyxida,f__Flabellulidae,g__Paraflabellula,s__Paraflabellula_hoguae
OTU-69935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,2.635483747,7.621247113,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Leptomyxida,f__Leptomyxidae,g__Leptomyxa,s__Leptomyxa_reticulata
OTU-144428,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5840,3.766412847,72.97921478,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Echinamoebida,f__Vermamoebidae,g__Vermamoeba,s__Vermamoeba_vermiformis
OTU-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6214,3.793371249,43.41801386,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Euamoebida,f__Hartmannellidae,g__Copromyxa,s__Copromyxa_protea
OTU-291444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057,3.485295439,11.77829099,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Leptomyxida,f__Flabellulidae,g__Paraflabellula,s__Paraflabellula_hoguae
OTU-80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,17502,4.24308768,78.06004619,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Lobosa_X,o__Lobosa_XX,f__LKM74-lineage,g__LKM74-lineage_X,s__LKM74-lineage_X_sp.
OTU-21694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,3.390228362,43.64896074,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Echinamoebida,f__Vermamoebidae,g__Hartmannella,s__Hartmannella_vermiformis
OTU-77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12857,4.109139644,65.12702079,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Lobosa_X,o__Lobosa_XX,f__LKM74-lineage,g__LKM74-lineage_X,s__LKM74-lineage_X_sp.
OTU-463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,2.970346876,13.39491917,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Leptomyxida,f__Flabellulidae,g__Flabellulidae_X,s__Flabellulidae_X_sp.
OTU-341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,3.174641193,21.70900693,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Echinamoebida,f__Echinamoebidae,g__Echinamoeba,s__Echinamoeba_sp.
OTU-14423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9921,3.99655545,83.37182448,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Echinamoebida,f__Vermamoebidae,g__Vermamoeba,s__Vermamoeba_vermiformis
OTU-29,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52255,4.718127852,95.15011547,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Echinamoebida,f__Vermamoebidae,g__Hartmannella,s__Hartmannella_vermiformis
OTU-70561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,3.052693942,43.18706697,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Nolandida,f__Nolandellidae,g__Nolandellidae_X,s__Nolandellidae_X_sp.
OTU-1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,3.320354033,74.13394919,k__Eukaryota,d__Amoebozoa,p__Lobosa,c__Tubulinea,o__Echinamoebida,f__Vermamoebidae,g__Vermamoeba,s__Vermamoeba_vermiformis
OTU-53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8378,3.923140356,61.89376443,k__Eukaryota,d__Excavata,p__Malawimonadidae,c__Malawimonadidae_X,o__Malawimonadidae_XX,f__Malawimonadidae_XXX,g__Malawimonas,s__Malawimonas_jakobiformis
OTU-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45284,4.655944782,65.81986143,k__Eukaryota,d__Excavata,p__Malawimonadidae,c__Malawimonadidae_X,o__Malawimonadidae_XX,f__Malawimonadidae_XXX,g__Malawimonas,s__Malawimonas_jakobiformis
OTU-257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,3.236285277,6.23556582,k__Eukaryota,d__Excavata,p__Malawimonadidae,c__Malawimonadidae_X,o__Malawimonadidae_XX,f__Malawimonadidae_XXX,g__Malawimonas,s__Malawimonas_jakobiformis
OTU-354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864,3.456973014,58.89145497,k__Eukaryota,d__Opisthokonta,p__Mesomycetozoa,c__Nucleariidea,o__Nucleariida,f__Nucleariida_X,g__Nuclearia,s__Nuclearia_sp.
OTU-109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3814,3.581380689,80.60046189,k__Eukaryota,d__Opisthokonta,p__Mesomycetozoa,c__Ichthyosporea,o__Rhynosporida,f__Rhynosporidae_Rhinosporidianae,g__Rhinosporidium,s__Rhinosporidium_sp.
OTU-123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4880,3.688419822,30.94688222,k__Eukaryota,d__Opisthokonta,p__Mesomycetozoa,c__Ichthyosporea,o__Ichthyosphonida,f__Pseudoperkinsidae,g__Pseudoperkinsidae_X,s__Pseudoperkinsidae_X_sp.
OTU-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6491,3.812311609,29.79214781,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_Clade-C,g__Chrysophyceae_Clade-C_X,s__Chrysophyceae_Clade-C_X_sp.
OTU-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29112,4.464072043,71.36258661,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_XX,g__Leukarachnion,s__Leukarachnion_sp.
OTU-136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712,3.673205282,44.57274827,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_Clade-F,g__Paraphysomonas,s__Paraphysomonas_sp.
OTU-878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,2.893206753,40.87759815,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_Clade-C,g__Chrysophyceae_Clade-C_X,s__Chrysophyceae_Clade-C_X_sp.
OTU-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17427,4.241222631,76.44341801,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_XX,g__Leukarachnion,s__Leukarachnion_sp.
OTU-357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,3.033423755,39.49191686,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_XX,g__Leukarachnion,s__Leukarachnion_sp.
OTU-196261,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,2.925312091,4.849884527,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_Clade-C,g__Chrysophyceae_Clade-C_X,s__Chrysophyceae_Clade-C_X_sp.
OTU-14193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,3.182984967,34.18013857,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_Clade-C,g__Chrysophyceae_Clade-C_X,s__Chrysophyceae_Clade-C_X_sp.
OTU-28160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5451,3.736476182,72.97921478,k__Eukaryota,d__Stramenopiles,p__Ochrophyta,c__Chrysophyceae,o__Chrysophyceae_X,f__Chrysophyceae_Clade-C,g__Chrysophyceae_Clade-C_X,s__Chrysophyceae_Clade-C_X_sp.
