"""OTU"",""all"",""t0"",""micro"",""susp"",""all_fltr"",""fltr_t0"",""fltr_micro"",""fltr_susp"",""micro_fltr"",""susp_fltr"",""ASV total abundance"",""ASV total abundance (log10)"",""Prevalence"",""Kingdom"",""Phylum"",""Class"",""Order"",""Family"",""Genus"",""Species"""
"OTU-28630,1,1,1,1,0,0,0,0,0,0,57,1.75587485567249,13.6986301369863,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-1"",""o__"",""f__"",""g__"",""s__"""
"OTU-12260,1,1,1,1,0,0,0,0,0,0,25,1.39794000867204,13.013698630137,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-1"",""o__"",""f__"",""g__"",""s__"""
"OTU-336,1,1,1,1,1,1,1,1,0,1,825,2.91645394854993,70.5479452054795,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-1"",""o__"",""f__"",""g__"",""s__"""
"OTU-1889,1,1,1,1,0,0,0,0,0,0,16,1.20411998265592,8.9041095890411,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-1"",""o__"",""f__"",""g__"",""s__"""
"OTU-10877,1,1,1,1,0,0,0,0,0,0,61,1.78532983501077,11.6438356164384,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-1"",""o__"",""f__"",""g__"",""s__"""
"OTU-24041,1,1,1,1,0,0,0,0,0,0,53,1.72427586960079,21.9178082191781,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-1"",""o__"",""f__"",""g__"",""s__"""
"OTU-28116,1,1,1,1,0,0,0,0,0,0,10,1,6.16438356164384,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-1"",""o__"",""f__"",""g__"",""s__"""
"OTU-27315,1,1,1,1,0,0,0,0,0,0,13,1.11394335230684,6.16438356164384,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-13636,1,1,0,1,0,0,0,0,0,0,11,1.04139268515823,5.47945205479452,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-5351,1,1,1,0,0,0,0,0,0,0,141,2.14921911265538,53.4246575342466,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-1096,1,1,1,1,1,1,1,1,1,0,1668,3.22219604630172,91.7808219178082,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-9705,1,1,1,1,0,0,0,0,0,0,28,1.44715803134222,17.1232876712329,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-28060,1,1,1,1,0,0,0,0,0,0,30,1.47712125471966,12.3287671232877,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-27021,1,1,0,1,0,0,0,0,0,0,13,1.11394335230684,6.16438356164384,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-16800,1,1,1,0,0,0,0,0,0,0,52,1.7160033436348,21.2328767123288,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-10557,1,1,1,1,0,0,0,0,0,0,10,1,6.84931506849315,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-29279,1,1,1,1,0,0,0,0,0,0,11,1.04139268515823,5.47945205479452,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-3919,1,1,1,1,0,0,0,0,0,0,37,1.56820172406699,20.5479452054795,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-220,1,1,1,1,0,0,0,0,0,0,1092,3.03822263836872,91.7808219178082,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-11093,1,0,1,1,0,0,0,0,0,0,13,1.11394335230684,8.9041095890411,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-762,1,1,1,1,0,0,0,0,0,0,239,2.37839790094814,72.6027397260274,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-1792,1,0,1,0,0,0,0,0,0,0,62,1.79239168949825,30.8219178082192,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-1240,1,1,1,1,0,0,0,0,0,0,107,2.02938377768521,50,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-29713,1,1,1,1,0,0,0,0,0,0,40,1.60205999132796,18.4931506849315,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-10476,1,1,1,1,0,0,0,0,0,0,92,1.96378782734556,41.7808219178082,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-43673,1,1,1,1,0,0,0,0,0,0,35,1.54406804435028,19.8630136986301,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-874,1,1,1,1,0,0,0,0,0,0,906,2.95712819767681,87.6712328767123,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-10178,1,0,1,0,0,0,0,0,0,0,36,1.55630250076729,21.2328767123288,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-637,1,1,1,1,0,0,0,0,0,0,926,2.96661098668193,88.3561643835616,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-3580,1,0,1,0,0,0,0,0,0,0,49,1.69019608002851,24.6575342465753,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-8099,1,1,1,0,0,0,0,0,0,0,11,1.04139268515823,7.53424657534247,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-52135,1,1,1,0,0,0,0,0,0,0,16,1.20411998265592,10.2739726027397,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-10768,1,1,1,0,0,0,0,0,0,0,28,1.44715803134222,16.4383561643836,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-1214,1,0,1,0,0,0,0,0,0,0,26,1.41497334797082,15.0684931506849,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-1328,1,0,1,0,0,0,0,0,0,0,366,2.56348108539441,74.6575342465753,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-5"",""o__"",""f__"",""g__"",""s__"""
"OTU-13330,1,1,1,0,0,0,0,0,0,0,10,1,6.16438356164384,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-2335,1,1,1,0,0,0,0,0,0,0,43,1.63346845557959,23.2876712328767,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-30696,1,1,1,1,0,0,0,0,0,0,11,1.04139268515823,5.47945205479452,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-24009,1,0,1,0,0,0,0,0,0,0,10,1,4.79452054794521,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-28814,1,1,1,1,0,0,0,0,0,0,16,1.20411998265592,8.9041095890411,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-1466,1,1,1,1,0,0,0,0,0,0,625,2.79588001734408,85.6164383561644,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-2747,1,1,1,1,0,0,0,0,0,0,29,1.46239799789896,15.7534246575342,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-6862,1,1,1,1,0,0,0,0,0,0,120,2.07918124604762,50,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-2"",""o__"",""f__"",""g__"",""s__"""
"OTU-28984,1,1,1,1,0,0,0,0,0,0,16,1.20411998265592,5.47945205479452,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-38889,1,1,1,1,0,0,0,0,0,0,27,1.43136376415899,15.7534246575342,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-1303,1,1,1,1,0,0,0,0,0,0,299,2.47567118832443,73.972602739726,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-28916,1,1,0,1,0,0,0,0,0,0,15,1.17609125905568,6.16438356164384,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-384,1,1,1,1,0,0,0,0,0,0,83,1.91907809237607,12.3287671232877,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-27233,1,1,1,1,0,0,0,0,0,0,63,1.79934054945358,12.3287671232877,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-2581,1,0,1,1,1,0,1,1,1,0,260,2.41497334797082,41.0958904109589,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-4162,1,1,1,1,0,0,0,0,0,0,44,1.64345267648619,24.6575342465753,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-2672,1,1,1,1,1,1,1,1,1,0,1563,3.19395897801919,91.0958904109589,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-13418,1,0,1,0,0,0,0,0,0,0,32,1.50514997831991,16.4383561643836,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-613,1,1,1,1,1,1,1,1,1,0,2263,3.35468455395473,86.986301369863,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-18650,1,1,1,1,0,0,0,0,0,0,55,1.74036268949424,31.5068493150685,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-27875,1,1,1,1,0,0,0,0,0,0,68,1.83250891270624,31.5068493150685,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-1695,1,1,1,0,0,0,0,0,0,0,8,0.903089986991944,4.79452054794521,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-23089,1,0,1,1,0,0,0,0,0,0,12,1.07918124604762,7.53424657534247,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-97,1,0,1,1,0,0,0,0,0,0,314,2.49692964807321,70.5479452054795,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-6329,1,1,1,1,0,0,0,0,0,0,17,1.23044892137827,9.58904109589041,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-195,1,1,1,1,0,0,0,0,0,0,969,2.98632377705077,87.6712328767123,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-5270,1,1,1,1,0,0,0,0,0,0,19,1.27875360095283,10.2739726027397,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-8267,1,1,1,1,0,0,0,0,0,0,88,1.94448267215017,35.6164383561644,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-5352,1,1,1,0,0,0,0,0,0,0,53,1.72427586960079,23.2876712328767,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-641,1,1,1,0,0,0,0,0,0,0,120,2.07918124604762,47.2602739726027,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-3713,1,0,1,0,0,0,0,0,0,0,15,1.17609125905568,7.53424657534247,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-11748,1,0,1,0,0,0,0,0,0,0,31,1.49136169383427,18.4931506849315,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-31232,1,1,1,1,0,0,0,0,0,0,11,1.04139268515823,6.16438356164384,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-6217,1,1,1,1,0,0,0,0,0,0,27,1.43136376415899,15.7534246575342,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-281,1,1,1,1,1,1,1,1,1,0,4434,3.64679568877847,90.4109589041096,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-6621,1,1,1,1,0,0,0,0,0,0,26,1.41497334797082,12.3287671232877,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-46247,1,1,1,0,0,0,0,0,0,0,207,2.31597034545692,65.7534246575342,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-254,1,1,1,1,0,0,0,0,0,0,715,2.85430604180108,87.6712328767123,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-5104,1,0,1,0,0,0,0,0,0,0,25,1.39794000867204,10.2739726027397,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-1655,1,0,1,0,0,0,0,0,0,0,344,2.53655844257153,71.9178082191781,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-39251,1,0,1,0,0,0,0,0,0,0,42,1.6232492903979,21.9178082191781,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-58345,1,1,1,0,0,0,0,0,0,0,36,1.55630250076729,19.1780821917808,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-3722,1,0,1,0,0,0,0,0,0,0,145,2.16136800223497,55.4794520547945,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-54093,1,0,1,0,0,0,0,0,0,0,295,2.46982201597816,74.6575342465753,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-7456,1,0,1,0,0,0,0,0,0,0,131,2.11727129565576,56.8493150684932,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-25375,1,0,1,0,0,0,0,0,0,0,100,2,45.8904109589041,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-15819,1,0,1,0,0,0,0,0,0,0,121,2.08278537031645,49.3150684931507,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-14085,1,1,1,0,0,0,0,0,0,0,270,2.43136376415899,71.2328767123288,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-26023,1,0,1,0,0,0,0,0,0,0,594,2.77378644498119,81.5068493150685,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-26397,1,0,1,1,0,0,0,0,0,0,298,2.47421626407626,69.8630136986301,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-1234,1,0,1,0,0,0,0,0,0,0,67,1.82607480270083,33.5616438356164,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-9815,1,0,1,0,0,0,0,0,0,0,1051,3.02160271602824,82.8767123287671,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-22378,1,0,1,0,0,0,0,0,0,0,190,2.27875360095283,62.3287671232877,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-70832,1,0,1,0,0,0,0,0,0,0,556,2.74507479158206,78.7671232876712,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-47255,1,0,1,0,0,0,0,0,0,0,184,2.26481782300954,60.958904109589,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-13628,1,0,1,0,0,0,0,0,0,0,25,1.39794000867204,13.013698630137,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-3491,1,0,1,0,0,0,0,0,0,0,25,1.39794000867204,15.0684931506849,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-7401,1,0,1,0,0,0,0,0,0,0,620,2.79239168949825,81.5068493150685,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-131,1,1,1,1,1,1,1,1,1,0,17161,4.23454259131153,88.3561643835616,""k__Bacteria"",""p__Gemmatimonadetes"",""c__Gemm-3"",""o__"",""f__"",""g__"",""s__"""
"OTU-12556,1,1,1,1,0,0,0,0,0,0,13,1.11394335230684,6.16438356164384,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__11-24"",""f__"",""g__"",""s__"""
"OTU-365,1,1,0,1,0,0,0,0,0,0,54,1.73239375982297,8.9041095890411,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__11-24"",""f__"",""g__"",""s__"""
"OTU-28835,1,1,1,1,0,0,0,0,0,0,115,2.06069784035361,10.2739726027397,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__11-24"",""f__"",""g__"",""s__"""
"OTU-10652,1,1,1,1,0,0,0,0,0,0,20,1.30102999566398,8.21917808219178,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__DS-100"",""f__"",""g__"",""s__"""
"OTU-27925,1,1,0,1,0,0,0,0,0,0,13,1.11394335230684,5.47945205479452,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__DS-100"",""f__"",""g__"",""s__"""
"OTU-20443,1,1,1,1,0,0,0,0,0,0,51,1.70757017609794,6.84931506849315,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-30855,1,1,0,1,0,0,0,0,0,0,90,1.95424250943932,8.9041095890411,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-27990,1,1,0,1,0,0,0,0,0,0,118,2.07188200730613,8.9041095890411,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-27403,1,1,0,1,0,0,0,0,0,0,16,1.20411998265592,6.16438356164384,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-32378,1,1,0,0,0,0,0,0,0,0,49,1.69019608002851,3.42465753424658,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-31012,1,1,0,1,0,0,0,0,0,0,16,1.20411998265592,6.16438356164384,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-29975,1,1,1,1,0,0,0,0,0,0,90,1.95424250943932,10.2739726027397,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-29952,1,1,1,1,0,0,0,0,0,0,39,1.5910646070265,9.58904109589041,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-6819,1,1,1,1,1,1,1,1,0,0,313,2.49554433754645,15.0684931506849,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-23055,1,1,1,1,0,0,0,0,0,0,59,1.77085201164214,10.2739726027397,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-12588,1,1,1,1,1,1,1,1,0,0,302,2.48000694295715,11.6438356164384,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-33805,1,1,1,1,0,0,0,0,0,0,50,1.69897000433602,10.2739726027397,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-27579,1,1,1,1,0,0,0,0,0,0,29,1.46239799789896,8.21917808219178,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__"",""g__"",""s__"""
"OTU-17579,1,1,1,1,1,1,1,1,0,1,182,2.26007138798507,12.3287671232877,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-2142,1,1,1,1,1,1,1,1,0,0,294,2.46834733041216,37.6712328767123,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-33870,1,1,1,1,0,0,0,0,0,0,22,1.34242268082221,8.21917808219178,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-28279,1,1,0,1,0,0,0,0,0,0,42,1.6232492903979,8.9041095890411,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-56002,1,1,1,1,0,0,0,0,0,0,100,2,45.2054794520548,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-27832,1,1,1,1,0,0,0,0,0,0,18,1.25527250510331,6.84931506849315,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-38086,1,1,1,1,0,0,0,0,0,0,84,1.92427928606188,9.58904109589041,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-32474,1,1,1,1,0,0,0,0,0,0,20,1.30102999566398,7.53424657534247,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-31984,1,1,1,1,0,0,0,0,0,0,25,1.39794000867204,8.21917808219178,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-28586,1,1,0,1,0,0,0,0,0,0,24,1.38021124171161,6.84931506849315,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-33156,1,1,0,1,0,0,0,0,0,0,43,1.63346845557959,7.53424657534247,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-28976,1,1,1,1,0,0,0,0,0,0,324,2.51054501020661,30.1369863013699,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-34179,1,1,1,1,0,0,0,0,0,0,51,1.70757017609794,28.0821917808219,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-444,1,1,1,1,0,0,0,0,0,0,177,2.24797326636181,21.9178082191781,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-34126,1,1,1,1,0,0,0,0,0,0,229,2.35983548233989,37.6712328767123,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-310,1,1,1,1,1,1,1,1,1,1,2032,3.30792370361188,91.7808219178082,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-35919,1,1,1,1,0,0,0,0,0,0,26,1.41497334797082,13.6986301369863,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-25268,1,1,1,1,0,0,0,0,0,0,25,1.39794000867204,10.958904109589,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-40921,1,1,1,1,0,0,0,0,0,0,27,1.43136376415899,8.21917808219178,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__RB41"",""f__Ellin6075"",""g__"",""s__"""
"OTU-29381,1,1,0,1,0,0,0,0,0,0,13,1.11394335230684,6.16438356164384,""k__Bacteria"",""p__Acidobacteria"",""c__[Chloracidobacteria]"",""o__PK29"",""f__"",""g__"",""s__"""
