"OTU","C.Tu_A1","C.Td_A1","T.TTu_A1","T.TTd_A1","TT.CTu_A1","TT.CTd_A1","CC.CTu_A1","CC.CTd_A1","C.Tu_A3","C.Td_A3","T.TTu_A3","T.TTd_A3","TT.CTu_A3","TT.CTd_A3","CC.CTu_A3","CC.CTd_A3","C.Tu_F3","C.Td_F3","T.TTu_F3","T.TTd_F3","TT.CTu_F3","TT.CTd_F3","CC.CTu_F3","CC.CTd_F3","C.Tu_Fun1","C.Td_Fun1","T.TTu_Fun1","T.TTd_Fun1","TT.CTu_Fun1","TT.CTd_Fun1","CC.CTu_Fun1","CC.CTd_Fun1","C.Tu_HS","C.Td_HS","T.TTu_HS","T.TTd_HS","TT.CTu_HS","TT.CTd_HS","CC.CTu_HS","CC.CTd_HS","C.Tu_Ox1","C.Td_Ox1","T.TTu_Ox1","T.TTd_Ox1","TT.CTu_Ox1","TT.CTd_Ox1","CC.CTu_Ox1","CC.CTd_Ox1","C.Tu_pH11","C.Td_pH11","T.TTu_pH11","T.TTd_pH11","TT.CTu_pH11","TT.CTd_pH11","CC.CTu_pH11","CC.CTd_pH11","C.Tu_pH2","C.Td_pH2","T.TTu_pH2","T.TTd_pH2","TT.CTu_pH2","TT.CTd_pH2","CC.CTu_pH2","CC.CTd_pH2","C.Tu_Pro","C.Td_Pro","T.TTu_Pro","T.TTd_Pro","TT.CTu_Pro","TT.CTd_Pro","CC.CTu_Pro","CC.CTd_Pro","C.Tu_UV","C.Td_UV","T.TTu_UV","T.TTd_UV","TT.CTu_UV","TT.CTd_UV","CC.CTu_UV","CC.CTd_UV","C.CCu","C.CCd","ASV total abundance","ASV total abundance (log 10)","Prevalence","Kingdom","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU-11",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,100687,5.00297340111247,405,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Chaetomium","s__Chaetomium_globosum"
"OTU-90130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,3.1078880251828,166,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_sp."
"OTU-124101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,3.04218159451577,76,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycete","s__Spizellomycete_sp."
"OTU-7",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,189915,5.2785592678437,373,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomycetales-and-Rhizophlyctidales","s__Spizellomycetales-and-Rhizophlyctidales_sp."
"OTU-214701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,3.33685982091681,225,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Cordyceps","s__Cordyceps_gunnii"
"OTU-42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26987,4.43115460905224,424,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Eurotiomycetes","g__Penicillium","s__Penicillium_canescens"
"OTU-2847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19222,4.28379857291499,399,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Fusarium","s__Fusarium_sp."
"OTU-113695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7014,3.84596576154548,265,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Dothideomycetes","g__Dothideomycetes_X","s__Dothideomycetes_X_sp."
"OTU-838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,2.83122969386706,17,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Rhizophydium","s__Rhizophydium_sp."
"OTU-67211",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,3.14488541828714,155,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Ascomycota","o__Pezizomycotina","f__Sordariomycetes","g__Hypocrea","s__Hypocrea_lactea"
"OTU-279101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,2.97726621242729,195,"k__Eukaryota","d__Opisthokonta","p__Fungi","c__Chytridiomycota","o__Chytridiomycotina","f__Chytridiomycetes","g__Spizellomyces","s__Spizellomyces_acuminatus"
"OTU-63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18036,4.25614022663453,367,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Nolandida","f__Nolandellidae","g__Nolandellidae_X","s__Nolandellidae_X_sp."
"OTU-385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,3.26173854735254,159,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Nolandida","f__Nolandellidae","g__Nolandellidae_X","s__Nolandellidae_X_sp."
"OTU-99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30512,4.48447067570193,392,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Lobosa_X","o__Lobosa_XX","f__LKM74-lineage","g__LKM74-lineage_X","s__LKM74-lineage_X_sp."
"OTU-21669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5226,3.71816940539131,285,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Echinamoebida","f__Vermamoebidae","g__Vermamoeba","s__Vermamoeba_vermiformis"
"OTU-23100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,2.86981820797933,153,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Nolandida","f__Nolandellidae","g__Nolandellidae_X","s__Nolandellidae_X_sp."
"OTU-65661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,2.69372694892365,14,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Lobosa_X","o__Centramoebida","f__Acanthamoebidae","g__Acanthamoeba","s__Acanthamoeba_sp."
"OTU-31",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29125,4.46426593403408,256,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Leptomyxida","f__Flabellulidae","g__Paraflabellula","s__Paraflabellula_hoguae"
"OTU-69935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,2.63548374681491,33,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Leptomyxida","f__Leptomyxidae","g__Leptomyxa","s__Leptomyxa_reticulata"
"OTU-144428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5840,3.7664128471124,316,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Echinamoebida","f__Vermamoebidae","g__Vermamoeba","s__Vermamoeba_vermiformis"
"OTU-78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6214,3.79337124891896,188,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Euamoebida","f__Hartmannellidae","g__Copromyxa","s__Copromyxa_protea"
"OTU-291444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057,3.48529543872609,51,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Leptomyxida","f__Flabellulidae","g__Paraflabellula","s__Paraflabellula_hoguae"
"OTU-80",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17502,4.24308767950538,338,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Lobosa_X","o__Lobosa_XX","f__LKM74-lineage","g__LKM74-lineage_X","s__LKM74-lineage_X_sp."
"OTU-21694",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456,3.39022836246913,189,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Echinamoebida","f__Vermamoebidae","g__Hartmannella","s__Hartmannella_vermiformis"
"OTU-77",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12857,4.10913964390402,282,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Lobosa_X","o__Lobosa_XX","f__LKM74-lineage","g__LKM74-lineage_X","s__LKM74-lineage_X_sp."
"OTU-463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,2.97034687623009,58,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Leptomyxida","f__Flabellulidae","g__Flabellulidae_X","s__Flabellulidae_X_sp."
"OTU-341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,3.17464119266045,94,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Echinamoebida","f__Echinamoebidae","g__Echinamoeba","s__Echinamoeba_sp."
"OTU-14423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9921,3.99655544963337,361,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Echinamoebida","f__Vermamoebidae","g__Vermamoeba","s__Vermamoeba_vermiformis"
"OTU-29",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52255,4.7181278520753,412,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Echinamoebida","f__Vermamoebidae","g__Hartmannella","s__Hartmannella_vermiformis"
"OTU-70561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,3.05269394192497,187,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Nolandida","f__Nolandellidae","g__Nolandellidae_X","s__Nolandellidae_X_sp."
"OTU-1912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,3.32035403281767,321,"k__Eukaryota","d__Amoebozoa","p__Lobosa","c__Tubulinea","o__Echinamoebida","f__Vermamoebidae","g__Vermamoeba","s__Vermamoeba_vermiformis"
"OTU-53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8378,3.9231403560252,268,"k__Eukaryota","d__Excavata","p__Malawimonadidae","c__Malawimonadidae_X","o__Malawimonadidae_XX","f__Malawimonadidae_XXX","g__Malawimonas","s__Malawimonas_jakobiformis"
"OTU-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45284,4.65594478172265,285,"k__Eukaryota","d__Excavata","p__Malawimonadidae","c__Malawimonadidae_X","o__Malawimonadidae_XX","f__Malawimonadidae_XXX","g__Malawimonas","s__Malawimonas_jakobiformis"
"OTU-257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,3.23628527744803,27,"k__Eukaryota","d__Excavata","p__Malawimonadidae","c__Malawimonadidae_X","o__Malawimonadidae_XX","f__Malawimonadidae_XXX","g__Malawimonas","s__Malawimonas_jakobiformis"
"OTU-354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2864,3.45697301363582,255,"k__Eukaryota","d__Opisthokonta","p__Mesomycetozoa","c__Nucleariidea","o__Nucleariida","f__Nucleariida_X","g__Nuclearia","s__Nuclearia_sp."
"OTU-109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,3.58138068870999,349,"k__Eukaryota","d__Opisthokonta","p__Mesomycetozoa","c__Ichthyosporea","o__Rhynosporida","f__Rhynosporidae_Rhinosporidianae","g__Rhinosporidium","s__Rhinosporidium_sp."
"OTU-123",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4880,3.68841982200271,134,"k__Eukaryota","d__Opisthokonta","p__Mesomycetozoa","c__Ichthyosporea","o__Ichthyosphonida","f__Pseudoperkinsidae","g__Pseudoperkinsidae_X","s__Pseudoperkinsidae_X_sp."
"OTU-75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6491,3.81231160913112,129,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_Clade-C","g__Chrysophyceae_Clade-C_X","s__Chrysophyceae_Clade-C_X_sp."
"OTU-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29112,4.46407204257818,309,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_XX","g__Leukarachnion","s__Leukarachnion_sp."
"OTU-136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712,3.67320528177905,193,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_Clade-F","g__Paraphysomonas","s__Paraphysomonas_sp."
"OTU-878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,2.89320675305985,177,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_Clade-C","g__Chrysophyceae_Clade-C_X","s__Chrysophyceae_Clade-C_X_sp."
"OTU-83",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17427,4.24122263119589,331,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_XX","g__Leukarachnion","s__Leukarachnion_sp."
"OTU-357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,3.03342375548695,171,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_XX","g__Leukarachnion","s__Leukarachnion_sp."
"OTU-196261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,2.92531209149965,21,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_Clade-C","g__Chrysophyceae_Clade-C_X","s__Chrysophyceae_Clade-C_X_sp."
"OTU-14193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,3.18298496700358,148,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_Clade-C","g__Chrysophyceae_Clade-C_X","s__Chrysophyceae_Clade-C_X_sp."
"OTU-28160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5451,3.7364761820277,316,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_Clade-C","g__Chrysophyceae_Clade-C_X","s__Chrysophyceae_Clade-C_X_sp."
"OTU-5190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,3.04453976039241,140,"k__Eukaryota","d__Stramenopiles","p__Ochrophyta","c__Chrysophyceae","o__Chrysophyceae_X","f__Chrysophyceae_Clade-C","g__Spumella","s__Spumella_sp."
